year,exporter,report_by_exporter,exp,imp,final,onlyfinal,exportreporter,export_value,inatlas
1981,"BOL",1,333,736,875,547,9.602e+08,1.28e+09,1
1981,"BRA",1,19969,14689,23185,3434,2.196e+10,2.41e+10,1
1981,"BRB",1,1675,1149,2154,493,1.721e+08,2.14e+08,0
1981,"BRN",1,823,338,1004,184,4.066e+09,5.61e+09,0
1981,"BTN",0,0,66,66,66,0,8462660,0
1981,"BVT",0,0,0,0,0,0,0,0
1981,"BWA",0,0,0,0,0,0,0,1
1981,"CAF",0,0,180,178,178,0,1.33e+08,0
1981,"CAN",1,16173,22008,27747,11774,6.758e+10,7.47e+10,1
1981,"CCK",0,0,67,66,66,0,1482918,0
1981,"CHE",1,27169,26268,34894,8033,2.649e+10,3.11e+10,1
1981,"CHL",1,3301,2625,4241,967,3.596e+09,4.30e+09,1
1981,"CHN",0,0,19162,19066,19066,0,2.01e+10,1
1981,"CIV",1,1133,1531,2090,965,2.366e+09,2.68e+09,1
1981,"CMR",0,0,620,613,613,0,1.85e+09,1
1981,"COD",0,0,2408,2389,2389,0,2.39e+09,0
1981,"COG",0,0,297,292,292,0,1.07e+09,1
1981,"COK",0,0,82,77,77,0,6107970,0
1981,"COL",1,2875,3911,4643,1805,2.793e+09,3.27e+09,1
1981,"COM",0,0,101,99,99,0,2.68e+07,0
1981,"CPV",0,0,56,55,55,0,4226083,0
1981,"CRI",1,2314,2523,3185,884,9.896e+08,1.20e+09,1
1981,"CUB",0,0,838,828,828,0,1.19e+09,1
1981,"CUW",0,0,0,0,0,0,0,0
1981,"CXR",0,0,31,31,31,0,7.63e+07,0
1981,"CYM",0,0,86,85,85,0,1.91e+07,0
1981,"CYP",1,2455,2216,3583,1145,4.857e+08,6.29e+08,0
1981,"CZE",0,0,0,0,0,0,0,1
1981,"DEU",1,57941,45922,64657,7025,1.611e+11,1.60e+11,1
1981,"DJI",0,0,340,336,336,0,2.66e+07,0
1981,"DMA",1,156,191,287,136,19105626,3.83e+07,0
1981,"DNK",1,23089,22212,28723,5865,1.533e+10,1.52e+10,1
1981,"DOM",1,974,912,1408,441,9.768e+08,1.49e+09,1
1981,"DZA",1,272,591,716,444,1.315e+10,1.46e+10,1
1981,"ECU",1,613,1310,1449,842,1.976e+09,2.64e+09,1
1981,"EGY",1,1107,2108,2493,1397,2.916e+09,5.66e+09,1
1981,"ERI",0,0,0,0,0,0,0,0
1981,"ESH",0,0,36,35,35,0,3220650,0
1981,"ESP",1,26013,23411,31814,6022,1.945e+10,2.10e+10,1
1981,"EST",0,0,0,0,0,0,0,1
1981,"ETH",1,314,520,679,368,3.376e+08,4.33e+08,1
1981,"FIN",1,11451,10930,14699,3369,1.040e+10,1.11e+10,1
1981,"FJI",1,1323,696,1584,281,2.757e+08,3.27e+08,0
1981,"FLK",0,0,34,34,34,0,5205861,0
1981,"FRA",1,55483,41455,61230,6075,9.896e+10,9.95e+10,1
1981,"FRO",1,80,245,257,178,1.583e+08,1.78e+08,0
1981,"FSM",0,0,0,0,0,0,0,0
1981,"GAB",1,293,263,456,167,1.649e+09,2.20e+09,1
1981,"GBR",1,51802,46148,61966,10401,9.648e+10,9.66e+10,1
1981,"GEO",0,0,0,0,0,0,0,1
1981,"GHA",1,552,705,1079,534,7.540e+08,8.18e+08,1
1981,"GIB",0,0,389,381,381,0,1.30e+07,0
1981,"GIN",0,0,190,184,184,0,4.01e+08,1
1981,"GLP",1,434,442,700,276,85996711,1.42e+08,0
1981,"GMB",0,0,122,116,116,0,3.10e+07,0
1981,"GNB",0,0,92,90,90,0,1.90e+07,0
1981,"GNQ",0,0,76,76,76,0,2.82e+07,0
1981,"GRC",1,6277,7141,9494,3264,4.102e+09,5.90e+09,1
1981,"GRD",0,0,150,146,146,0,2.60e+07,0
1981,"GRL",1,266,220,368,107,2.024e+08,2.33e+08,0
1981,"GTM",1,2225,2701,3301,1116,1.096e+09,1.37e+09,1
1981,"GUF",1,187,169,289,103,35372316,4.52e+07,0
1981,"GUM",0,0,0,0,0,0,0,0
1981,"GUY",1,167,505,573,406,3.437e+08,4.51e+08,0
1981,"HKG",1,20313,19187,26548,6460,2.106e+10,2.01e+10,0
1981,"HMD",0,0,0,0,0,0,0,0
1981,"HND",1,1035,1213,1605,583,7.081e+08,8.89e+08,1
1981,"HRV",0,0,0,0,0,0,0,1
1981,"HTI",1,351,788,931,589,1.516e+08,3.16e+08,0
1981,"HUN",1,45,7697,7665,7620,66120884,3.31e+09,1
1981,"IDN",1,1987,2954,3809,1844,2.172e+10,2.60e+10,1
1981,"IND",1,13086,13291,18439,5487,5.993e+09,7.51e+09,1
1981,"IRL",1,8386,9154,11829,3546,7.674e+09,8.02e+09,1
1981,"IRN",0,0,1062,1032,1032,0,9.23e+09,1
1981,"IRQ",0,0,745,733,733,0,1.02e+10,0
1981,"ISL",1,550,1371,1479,938,8.325e+08,8.72e+08,0
1981,"ISR",1,6700,7700,9779,3181,4.922e+09,5.06e+09,1
1981,"ITA",1,44080,35735,50365,6546,7.254e+10,7.38e+10,1
1981,"JAM",1,1386,1380,2031,654,9.591e+08,1.06e+09,1
1981,"JOR",1,1585,1125,2169,599,7.163e+08,7.79e+08,1
1981,"JPN",1,40755,35899,48572,7994,1.429e+11,1.44e+11,1
1981,"KAZ",0,0,0,0,0,0,0,1
1981,"KEN",1,3132,2155,4144,1025,1.050e+09,1.24e+09,1
1981,"KGZ",0,0,0,0,0,0,0,1
1981,"KHM",0,0,112,110,110,0,2202871,1
1981,"KIR",0,0,29,27,27,0,2574849,0
1981,"KNA",1,293,226,430,140,23998824,5.23e+07,0
1981,"KOR",1,12196,12643,16559,4453,2.002e+10,1.99e+10,1
1981,"KWT",1,4959,1934,5659,723,1.365e+10,1.56e+10,1
1981,"LAO",0,0,97,96,96,0,8419387,1
1981,"LBN",0,0,3199,3173,3173,0,8.49e+08,1
1981,"LBR",1,353,569,794,444,5.209e+08,1.25e+09,0
1981,"LBY",1,394,409,743,352,1.534e+10,1.84e+10,1
1981,"LCA",1,520,274,624,113,41076020,5.25e+07,0
1981,"LKA",1,1661,1959,2694,1052,8.922e+08,1.10e+09,1
1981,"LSO",0,0,0,0,0,0,0,0
1981,"LTU",0,0,0,0,0,0,0,1
1981,"LUX",0,0,0,0,0,0,0,0
1981,"LVA",0,0,0,0,0,0,0,1
1981,"MAC",1,1465,1192,1896,450,6.835e+08,7.38e+08,0
1981,"MAF",0,0,0,0,0,0,0,0
1981,"MAR",1,1641,2040,2594,969,2.134e+09,2.42e+09,1
1981,"MDA",0,0,0,0,0,0,0,1
1981,"MDG",1,596,548,900,307,2.943e+08,3.68e+08,1
1981,"MDV",0,0,120,120,120,0,1.48e+07,0
1981,"MEX",1,8493,7015,10737,2390,2.001e+10,2.38e+10,1
1981,"MHL",0,0,0,0,0,0,0,0
1981,"MKD",0,0,0,0,0,0,0,1
1981,"MLI",0,0,272,267,267,0,1.14e+08,1
1981,"MLT",1,2022,1524,2638,650,4.007e+08,4.71e+08,0
1981,"MMR",0,0,615,604,604,0,4.53e+08,0
1981,"MNE",0,0,0,0,0,0,0,0
1981,"MNG",0,0,170,169,169,0,2.87e+07,1
1981,"MNP",0,0,0,0,0,0,0,0
1981,"MOZ",0,0,433,431,431,0,3.37e+08,1
1981,"MRT",0,0,147,142,142,0,3.44e+08,1
1981,"MSR",0,0,273,265,265,0,1.18e+07,0
1981,"MTQ",1,560,275,638,87,1.816e+08,2.20e+08,0
1981,"MUS",1,900,678,1179,298,3.230e+08,3.60e+08,1
1981,"MWI",1,395,340,629,236,2.607e+08,3.20e+08,1
1981,"MYS",1,5900,6646,8746,2908,1.115e+10,1.26e+10,1
1981,"MYT",0,0,0,0,0,0,0,0
1981,"NAM",0,0,0,0,0,0,0,1
1981,"NCL",1,473,285,653,183,3.423e+08,5.26e+08,0
1981,"NER",1,344,187,489,148,4.514e+08,6.81e+08,0
1981,"NFK",0,0,8,8,8,0,98797,0
1981,"NGA",1,442,1345,1611,1177,1.774e+10,2.22e+10,1
1981,"NIC",1,831,885,1121,320,4.444e+08,5.49e+08,1
1981,"NIU",0,0,21,21,21,0,713319,0
1981,"NLD",1,33727,33135,43758,10263,6.089e+10,6.53e+10,1
1981,"NOR",1,12390,12199,16418,4234,1.674e+10,1.83e+10,1
1981,"NPL",1,576,590,970,411,68307347,1.21e+08,0
1981,"NRU",0,0,31,31,31,0,1.01e+08,0
1981,"NZL",1,8758,7765,11167,2498,5.065e+09,5.59e+09,1
1981,"OMN",1,620,511,1025,414,1.508e+08,3.93e+09,1
1981,"PAK",1,5253,3686,6732,1514,2.626e+09,2.85e+09,1
1981,"PAN",1,839,4102,4387,3553,3.018e+08,1.52e+09,0
1981,"PCN",0,0,7,7,7,0,306247,0
1981,"PER",1,2381,3080,3793,1446,2.199e+09,2.78e+09,1
1981,"PHL",1,3966,5309,6441,2502,5.443e+09,6.69e+09,1
1981,"PLW",0,0,0,0,0,0,0,0
1981,"PNG",1,536,494,786,262,8.611e+08,9.03e+08,1
1981,"POL",1,2467,8472,9348,6892,3.010e+09,5.50e+09,1
1981,"PRT",1,8125,7584,11091,3015,4.012e+09,4.14e+09,1
1981,"PRY",1,388,687,840,453,2.939e+08,6.91e+08,1
1981,"PSE",0,0,0,0,0,0,0,0
1981,"PYF",1,254,122,321,77,28696953,3.65e+07,0
1981,"QAT",0,0,746,739,739,0,5.84e+09,1
1981,"REU",1,536,209,623,95,99629554,1.19e+08,0
1981,"ROU",0,0,5533,5479,5479,0,4.96e+09,1
1981,"RUS",0,0,0,0,0,0,0,1
1981,"RWA",0,0,123,116,116,0,1.01e+08,0
1981,"SAU",1,4000,3120,5631,1659,1.169e+11,1.17e+11,1
1981,"SDN",1,610,614,980,374,4.831e+08,6.95e+08,0
1981,"SEN",1,1639,609,1922,299,4.184e+08,4.94e+08,1
1981,"SGP",1,16019,13462,20271,4435,2.010e+10,1.97e+10,0
1981,"SGS",0,0,0,0,0,0,0,0
1981,"SHN",0,0,52,52,52,0,1373675,0
1981,"SLB",1,58,125,156,99,43534438,9.72e+07,0
1981,"SLE",0,0,288,280,280,0,1.35e+08,0
1981,"SLV",1,1350,1507,1832,504,4.767e+08,8.28e+08,1
1981,"SMR",0,0,0,0,0,0,0,0
1981,"SOM",1,114,209,279,166,1.448e+08,1.51e+08,0
1981,"SPM",1,4,114,113,109,342844,1.83e+07,0
1981,"SRB",0,0,0,0,0,0,0,1
1981,"STP",0,0,33,33,33,0,1.48e+07,0
1981,"SUR",0,0,460,455,455,0,4.97e+08,0
1981,"SVK",0,0,0,0,0,0,0,1
1981,"SVN",0,0,0,0,0,0,0,1
1981,"SWE",1,22690,23114,30112,7658,2.789e+10,2.78e+10,1
1981,"SWZ",0,0,0,0,0,0,0,0
1981,"SYC",1,65,123,161,96,4725731,1.90e+07,0
1981,"SYR",1,1261,1647,2167,914,1.931e+09,2.12e+09,1
1981,"TCA",0,0,27,26,26,0,3767213,0
1981,"TCD",0,0,69,68,68,0,5.57e+07,0
1981,"TGO",1,423,308,633,214,2.022e+08,3.11e+08,0
1981,"THA",1,6626,7090,9534,2967,6.602e+09,7.28e+09,1
1981,"TJK",0,0,0,0,0,0,0,1
1981,"TKL",0,0,6,3,3,0,81146,0
1981,"TKM",0,0,0,0,0,0,0,1
1981,"TLS",0,0,34,34,34,0,5996993,0
1981,"TON",1,110,72,151,42,8854000,1.22e+07,0
1981,"TTO",1,2077,1383,2613,553,3.640e+09,3.85e+09,1
1981,"TUN",1,1734,1465,2386,682,2.447e+09,2.57e+09,1
1981,"TUR",1,5253,3766,6588,1376,4.456e+09,4.55e+09,1
1981,"TUV",0,0,9,9,9,0,190994,0
1981,"TZA",1,1007,674,1379,377,5.395e+08,6.20e+08,1
1981,"UGA",0,0,162,160,160,0,2.65e+08,1
1981,"UKR",0,0,0,0,0,0,0,1
1981,"UMI",0,0,0,0,0,0,0,0
1981,"URY",1,2217,1915,2822,616,1.118e+09,1.26e+09,1
1981,"USA",1,55254,52186,67256,12256,2.210e+11,2.37e+11,1
1981,"UZB",0,0,0,0,0,0,0,1
1981,"VAT",0,0,0,0,0,0,0,0
1981,"VCT",0,0,177,168,168,0,3.23e+07,0
1981,"VEN",1,2345,2226,3548,1239,1.502e+10,1.93e+10,1
1981,"VNM",0,0,462,455,455,0,1.19e+08,1
1981,"VUT",1,46,65,96,50,16051813,4.08e+07,0
1981,"WLF",0,0,6,6,6,0,26243,0
1981,"WSM",1,83,157,209,128,9780091,2.02e+07,0
1981,"YEM",1,255,233,465,210,33837224,9.37e+07,1
1981,"YUG",1,12508,7426,14534,2151,6.360e+09,6.53e+09,0
1981,"ZAF",0,0,7303,7232,7232,0,1.12e+10,1
1981,"ZMB",0,0,385,373,373,0,1.06e+09,1
1981,"ZWE",0,0,866,847,847,0,6.31e+08,1
1982,"ABW",0,0,0,0,0,0,0,0
1982,"AFG",0,0,582,566,566,0,1.84e+08,0
1982,"AGO",0,0,168,164,164,0,1.44e+09,1
1982,"AIA",0,0,3,3,3,0,30169,0
1982,"ALB",0,0,475,471,471,0,2.27e+08,1
1982,"AND",0,0,307,299,299,0,3.89e+07,0
1982,"ANT",1,982,1107,1805,830,4.826e+09,5.00e+09,0
1982,"ARE",1,6173,2200,7091,958,9.725e+08,1.72e+10,1
1982,"ARG",1,5017,6280,7872,2897,5.968e+09,7.35e+09,1
1982,"ARM",0,0,0,0,0,0,0,0
1982,"ASM",0,0,0,0,0,0,0,0
1982,"ATA",0,0,0,0,0,0,0,0
1982,"ATG",0,0,159,156,156,0,1.28e+07,0
1982,"AUS",1,14467,14305,19262,4931,1.747e+10,2.35e+10,1
1982,"AUT",1,19686,17524,24637,5151,1.467e+10,1.46e+10,1
1982,"AZE",0,0,0,0,0,0,0,1
1982,"BDI",0,0,109,106,106,0,1.34e+08,0
1982,"BEL",1,30626,25797,37201,6798,5.115e+10,4.92e+10,1
1982,"BEN",1,375,170,503,128,42303786,5.23e+07,0
1982,"BES",0,0,0,0,0,0,0,0
1982,"BFA",1,416,174,509,97,46712289,6.74e+07,0
1982,"BGD",1,739,927,1305,570,6.312e+08,6.89e+08,1
1982,"BGR",0,0,3406,3372,3372,0,1.36e+09,1
1982,"BHR",1,2361,907,2787,436,5.038e+08,1.99e+09,0
1982,"BHS",1,722,466,1027,308,4.534e+09,4.65e+09,0
1982,"BIH",0,0,0,0,0,0,0,1
1982,"BLR",0,0,0,0,0,0,0,1
1982,"BLZ",1,744,224,847,106,86878150,1.22e+08,0
1982,"BMU",1,2,292,292,290,15375,5.45e+07,0
1982,"BOL",1,314,649,779,465,8.929e+08,1.09e+09,1
1982,"BRA",1,19815,14130,23123,3506,1.903e+10,2.17e+10,1
1982,"BRB",1,1668,877,2045,388,2.084e+08,2.53e+08,0
1982,"BRN",1,707,328,892,190,3.765e+09,4.64e+09,0
1982,"BTN",0,0,70,69,69,0,1048890,0
1982,"BVT",0,0,0,0,0,0,0,0
1982,"BWA",0,0,0,0,0,0,0,1
1982,"CAF",0,0,169,167,167,0,9.64e+07,0
1982,"CAN",1,15768,20008,26106,10533,6.608e+10,7.30e+10,1
1982,"CCK",0,0,65,64,64,0,6935571,0
1982,"CHE",1,27119,25338,34382,7537,2.550e+10,2.88e+10,1
1982,"CHL",1,3323,2433,4323,1030,3.486e+09,4.49e+09,1
1982,"CHN",0,0,17433,17311,17311,0,1.94e+10,1
1982,"CIV",1,3174,1481,3729,587,2.191e+09,2.57e+09,1
1982,"CMR",1,976,549,1303,334,1.014e+09,1.73e+09,1
1982,"COD",0,0,2010,1976,1976,0,1.86e+09,0
1982,"COG",0,0,226,222,222,0,1.20e+09,1
1982,"COK",0,0,92,90,90,0,5756495,0
1982,"COL",1,2450,3297,3919,1497,2.897e+09,3.12e+09,1
1982,"COM",0,0,61,60,60,0,2.26e+07,0
1982,"CPV",0,0,35,34,34,0,2874553,0
1982,"CRI",1,2325,2537,3249,948,8.611e+08,1.02e+09,1
1982,"CUB",0,0,762,757,757,0,9.43e+08,1
1982,"CUW",0,0,0,0,0,0,0,0
1982,"CXR",0,0,22,22,22,0,7.78e+07,0
1982,"CYM",0,0,109,105,105,0,2.32e+07,0
1982,"CYP",1,2594,2144,3660,1088,4.698e+08,5.87e+08,0
1982,"CZE",0,0,0,0,0,0,0,1
1982,"DEU",1,57673,43491,63851,6453,1.616e+11,1.60e+11,1
1982,"DJI",0,0,188,186,186,0,1.44e+07,0
1982,"DMA",0,0,172,169,169,0,3.06e+07,0
1982,"DNK",1,22897,21144,28253,5593,1.450e+10,1.47e+10,1
1982,"DOM",1,969,771,1352,393,5.590e+08,8.73e+08,1
1982,"DZA",1,268,600,728,461,1.140e+10,1.28e+10,1
1982,"ECU",1,610,1240,1490,883,2.264e+09,2.91e+09,1
1982,"EGY",1,1246,1988,2521,1282,2.784e+09,5.06e+09,1
1982,"ERI",0,0,0,0,0,0,0,0
1982,"ESH",0,0,26,26,26,0,1583779,0
1982,"ESP",1,25720,22649,31152,5633,1.969e+10,2.08e+10,1
1982,"EST",0,0,0,0,0,0,0,1
1982,"ETH",1,318,457,650,333,3.694e+08,4.69e+08,1
1982,"FIN",1,11459,10635,14507,3167,9.443e+09,1.01e+10,1
1982,"FJI",1,1322,720,1571,267,2.497e+08,2.62e+08,0
1982,"FLK",0,0,56,54,54,0,5264886,0
1982,"FRA",1,55051,39698,60616,5855,9.029e+10,9.31e+10,1
1982,"FRO",1,92,246,269,179,1.488e+08,1.85e+08,0
1982,"FSM",0,0,0,0,0,0,0,0
1982,"GAB",1,262,271,432,177,1.519e+09,1.87e+09,1
1982,"GBR",1,57900,42936,64658,7066,9.071e+10,8.92e+10,1
1982,"GEO",0,0,0,0,0,0,0,1
1982,"GHA",1,461,530,844,389,6.265e+08,8.55e+08,1
1982,"GIB",0,0,348,342,342,0,1.22e+07,0
1982,"GIN",0,0,178,176,176,0,4.18e+08,1
1982,"GLP",1,426,313,580,167,83008180,1.49e+08,0
1982,"GMB",0,0,105,104,104,0,3.93e+07,0
1982,"GNB",0,0,51,51,51,0,7586939,0
1982,"GNQ",0,0,95,95,95,0,2.55e+07,0
1982,"GRC",1,6037,6727,8914,2919,4.091e+09,5.13e+09,1
1982,"GRD",0,0,129,127,127,0,1.65e+07,0
1982,"GRL",1,251,250,384,139,1.706e+08,1.99e+08,0
1982,"GTM",1,2336,2583,3309,1019,1.063e+09,1.34e+09,1
1982,"GUF",1,206,175,292,92,32783160,4.62e+07,0
1982,"GUM",0,0,0,0,0,0,0,0
1982,"GUY",0,0,422,418,418,0,3.01e+08,0
1982,"HKG",1,20332,17421,25909,5761,2.025e+10,1.94e+10,0
1982,"HMD",0,0,0,0,0,0,0,0
1982,"HND",1,920,1298,1543,645,6.511e+08,7.99e+08,1
1982,"HRV",0,0,0,0,0,0,0,1
1982,"HTI",0,0,770,761,761,0,3.91e+08,0
1982,"HUN",1,48,7279,7260,7212,59132182,3.00e+09,1
1982,"IDN",1,1913,2964,3730,1828,2.202e+10,2.33e+10,1
1982,"IND",1,11718,12224,17171,5567,5.268e+09,7.87e+09,1
1982,"IRL",1,8581,8980,11722,3251,7.939e+09,8.04e+09,1
1982,"IRN",0,0,1011,980,980,0,1.47e+10,1
1982,"IRQ",0,0,646,630,630,0,9.31e+09,0
1982,"ISL",1,549,1303,1429,891,6.312e+08,7.27e+08,0
1982,"ISR",1,6310,7212,9228,3016,4.271e+09,4.57e+09,1
1982,"ITA",1,44510,34432,50365,6096,7.053e+10,6.98e+10,1
1982,"JAM",1,1328,1161,1826,506,7.174e+08,8.04e+08,1
1982,"JOR",1,1522,1125,2131,614,7.398e+08,7.65e+08,1
1982,"JPN",1,39797,33785,47393,7797,1.302e+11,1.33e+11,1
1982,"KAZ",0,0,0,0,0,0,0,1
1982,"KEN",1,2781,1733,3579,805,8.557e+08,1.04e+09,1
1982,"KGZ",0,0,0,0,0,0,0,1
1982,"KHM",0,0,72,69,69,0,3098599,1
1982,"KIR",0,0,34,33,33,0,2625140,0
1982,"KNA",1,298,161,391,93,18618667,3.98e+07,0
1982,"KOR",1,12420,12550,16789,4461,2.059e+10,2.08e+10,1
1982,"KWT",1,5586,1697,6143,588,8.760e+09,9.31e+09,1
1982,"LAO",0,0,97,93,93,0,1.92e+07,1
1982,"LBN",0,0,2606,2580,2580,0,7.19e+08,1
1982,"LBR",1,246,446,589,345,4.715e+08,1.13e+09,0
1982,"LBY",0,0,468,460,460,0,1.34e+10,1
1982,"LCA",1,479,184,543,67,41442084,5.04e+07,0
1982,"LKA",1,1948,2013,2964,1039,8.654e+08,1.14e+09,1
1982,"LSO",0,0,0,0,0,0,0,0
1982,"LTU",0,0,0,0,0,0,0,1
1982,"LUX",0,0,0,0,0,0,0,0
1982,"LVA",0,0,0,0,0,0,0,1
1982,"MAC",1,1589,1307,2028,455,7.207e+08,8.17e+08,0
1982,"MAF",0,0,0,0,0,0,0,0
1982,"MAR",1,1764,2173,2783,1033,1.974e+09,2.25e+09,1
1982,"MDA",0,0,0,0,0,0,0,1
1982,"MDG",1,571,462,811,244,3.000e+08,3.40e+08,1
1982,"MDV",0,0,102,98,98,0,2.00e+07,0
1982,"MEX",1,8051,6818,10303,2414,1.998e+10,2.54e+10,1
1982,"MHL",0,0,0,0,0,0,0,0
1982,"MKD",0,0,0,0,0,0,0,1
1982,"MLI",1,150,228,323,174,2.335e+08,1.97e+08,1
1982,"MLT",1,1993,1467,2600,649,3.747e+08,4.23e+08,0
1982,"MMR",0,0,551,543,543,0,3.95e+08,0
1982,"MNE",0,0,0,0,0,0,0,0
1982,"MNG",0,0,131,125,125,0,2.66e+07,1
1982,"MNP",0,0,0,0,0,0,0,0
1982,"MOZ",0,0,420,417,417,0,2.81e+08,1
1982,"MRT",0,0,121,119,119,0,2.82e+08,1
1982,"MSR",0,0,221,205,205,0,1.50e+07,0
1982,"MTQ",1,510,239,576,73,1.211e+08,1.85e+08,0
1982,"MUS",1,888,643,1135,258,3.659e+08,3.99e+08,1
1982,"MWI",1,382,268,559,179,2.379e+08,2.70e+08,1
1982,"MYS",1,6360,6347,8744,2482,1.145e+10,1.28e+10,1
1982,"MYT",0,0,0,0,0,0,0,0
1982,"NAM",0,0,0,0,0,0,0,1
1982,"NCL",1,551,262,690,145,2.650e+08,3.26e+08,0
1982,"NER",0,0,174,171,171,0,2.45e+08,0
1982,"NFK",0,0,9,9,9,0,73505,0
1982,"NGA",0,0,1505,1469,1469,0,1.62e+10,1
1982,"NIC",1,665,838,1008,378,3.621e+08,4.32e+08,1
1982,"NIU",0,0,22,22,22,0,495889,0
1982,"NLD",1,33975,31414,42946,9204,5.927e+10,6.29e+10,1
1982,"NOR",1,12255,11544,15892,3810,1.648e+10,1.76e+10,1
1982,"NPL",1,158,464,548,393,33766694,5.24e+07,0
1982,"NRU",0,0,46,45,45,0,8.45e+07,0
1982,"NZL",1,8628,7500,10835,2299,5.054e+09,5.51e+09,1
1982,"OMN",1,621,543,1047,431,1.353e+08,3.21e+09,1
1982,"PAK",1,3499,3676,5346,1877,2.229e+09,2.38e+09,1
1982,"PAN",1,790,4049,4345,3560,2.505e+08,1.45e+09,0
1982,"PCN",0,0,8,8,8,0,54266,0
1982,"PER",1,2273,2794,3537,1299,2.585e+09,3.06e+09,1
1982,"PHL",1,2880,5313,6044,3188,3.556e+09,5.73e+09,1
1982,"PLW",0,0,0,0,0,0,0,0
1982,"PNG",1,480,504,757,287,7.845e+08,7.70e+08,1
1982,"POL",1,1619,6831,7371,5757,3.121e+09,5.55e+09,1
1982,"PRT",1,8127,7347,10786,2732,4.020e+09,4.21e+09,1
1982,"PRY",1,338,582,751,420,3.289e+08,6.51e+08,1
1982,"PSE",0,0,0,0,0,0,0,0
1982,"PYF",1,301,127,369,73,27726588,3.40e+07,0
1982,"QAT",0,0,684,675,675,0,4.29e+09,1
1982,"REU",1,522,212,633,112,86323827,8.97e+07,0
1982,"ROU",0,0,4909,4871,4871,0,3.61e+09,1
1982,"RUS",0,0,0,0,0,0,0,1
1982,"RWA",0,0,141,135,135,0,8.45e+07,0
1982,"SAU",1,4035,2773,5581,1578,7.672e+10,8.15e+10,1
1982,"SDN",1,507,565,846,342,4.909e+08,6.62e+08,0
1982,"SEN",0,0,666,656,656,0,4.21e+08,1
1982,"SGP",1,15815,12424,19506,3866,1.998e+10,2.09e+10,0
1982,"SGS",0,0,0,0,0,0,0,0
1982,"SHN",0,0,41,41,41,0,2399655,0
1982,"SLB",1,60,133,154,94,31216948,7.09e+07,0
1982,"SLE",0,0,248,247,247,0,1.10e+08,0
1982,"SLV",1,1241,1431,1719,520,4.004e+08,6.30e+08,1
1982,"SMR",0,0,0,0,0,0,0,0
1982,"SOM",1,105,168,237,134,1.957e+08,1.81e+08,0
1982,"SPM",1,3,96,92,89,242233,1.24e+07,0
1982,"SRB",0,0,0,0,0,0,0,1
1982,"STP",0,0,51,51,51,0,9715501,0
1982,"SUR",0,0,399,393,393,0,4.12e+08,0
1982,"SVK",0,0,0,0,0,0,0,1
1982,"SVN",0,0,0,0,0,0,0,1
1982,"SWE",1,23030,22105,29724,6924,2.623e+10,2.65e+10,1
1982,"SWZ",0,0,0,0,0,0,0,0
1982,"SYC",1,73,103,151,80,3625255,1.29e+07,0
1982,"SYR",1,1083,1386,1858,788,1.746e+09,1.81e+09,1
1982,"TCA",0,0,21,21,21,0,4680835,0
1982,"TCD",0,0,73,73,73,0,4.17e+07,0
1982,"TGO",0,0,331,318,318,0,2.74e+08,0
1982,"THA",1,6924,7068,9729,2876,6.670e+09,7.26e+09,1
1982,"TJK",0,0,0,0,0,0,0,1
1982,"TKL",0,0,1,1,1,0,25522,0
1982,"TKM",0,0,0,0,0,0,0,1
1982,"TLS",0,0,51,51,51,0,6687643,0
1982,"TON",1,131,80,184,56,4255945,6460011,0
1982,"TTO",1,1902,1072,2339,449,2.988e+09,3.13e+09,1
1982,"TUN",1,1757,1633,2535,809,1.943e+09,2.12e+09,1
1982,"TUR",1,6079,4267,7476,1458,5.565e+09,5.83e+09,1
1982,"TUV",0,0,14,14,14,0,83971,0
1982,"TZA",0,0,619,613,613,0,3.78e+08,1
1982,"UGA",0,0,197,195,195,0,3.62e+08,1
1982,"UKR",0,0,0,0,0,0,0,1
1982,"UMI",0,0,0,0,0,0,0,0
1982,"URY",1,2103,1795,2641,548,9.151e+08,1.18e+09,1
1982,"USA",1,53692,48748,64394,10977,1.976e+11,2.12e+11,1
1982,"UZB",0,0,0,0,0,0,0,1
1982,"VAT",0,0,0,0,0,0,0,0
1982,"VCT",0,0,182,179,179,0,2.97e+07,0
1982,"VEN",1,1327,2013,2591,1283,1.621e+10,2.06e+10,1
1982,"VNM",0,0,418,412,412,0,1.71e+08,1
1982,"VUT",1,51,61,96,45,10666637,1.99e+07,0
1982,"WLF",0,0,6,6,6,0,44260,0
1982,"WSM",1,101,150,216,118,11489947,1.81e+07,0
1982,"YEM",0,0,317,309,309,0,7.09e+07,1
1982,"YUG",1,12364,7129,14331,2054,6.120e+09,6.88e+09,0
1982,"ZAF",0,0,7160,7075,7075,0,1.03e+10,1
1982,"ZMB",0,0,328,320,320,0,8.17e+08,1
1982,"ZWE",0,0,893,870,870,0,6.35e+08,1
1983,"ABW",0,0,0,0,0,0,0,0
1983,"AFG",0,0,492,480,480,0,1.51e+08,0
1983,"AGO",0,0,171,166,166,0,1.79e+09,1
1983,"AIA",0,0,1,1,1,0,5213,0
1983,"ALB",0,0,477,471,471,0,1.75e+08,1
1983,"AND",0,0,183,180,180,0,1.25e+07,0
1983,"ANT",1,965,1148,1824,862,4.378e+09,4.67e+09,0
1983,"ARE",0,0,2415,2370,2370,0,1.46e+10,1
1983,"ARG",1,4888,5726,7309,2474,6.118e+09,7.49e+09,1
